slug,agency,city,state,is_portal,portal_url,connection_count,latitude,longitude
poughkeepsie-city-ny-pd,Poughkeepsie City NY PD,Poughkeepsie City,NY,True,https://transparency.flocksafety.com/poughkeepsie-city-ny-pd,46,41.6946,-73.9199
saranac-lake-village-ny-pd,Saranac Lake Village NY PD,Saranac Lake Village,NY,True,https://transparency.flocksafety.com/saranac-lake-village-ny-pd,8,44.3259,-74.1309
saratoga-springs-ny-pd,Saratoga Springs NY PD,Saratoga Springs,NY,True,https://transparency.flocksafety.com/saratoga-springs-ny-pd,1156,43.0677,-73.7781
tompkins-county-ny-so,Tompkins County NY SO,Tompkins County,NY,True,https://transparency.flocksafety.com/tompkins-county-ny-so,9,42.453,-76.4735
tonawanda-town-ny-pd,Tonawanda NY PD,Tonawanda,NY,True,https://transparency.flocksafety.com/tonawanda-town-ny-pd,0,43.0119,-78.8834
trumansburg-village-ny-pd,Trumansburg Village NY PD,Trumansburg Village,NY,True,https://transparency.flocksafety.com/trumansburg-village-ny-pd,3,42.5403,-76.6636
watertown-ny-pd,Watertown NY PD,Watertown,NY,True,https://transparency.flocksafety.com/watertown-ny-pd,40,43.9733,-75.91
akron-oh-pd,Akron OH PD,Akron,OH,True,https://transparency.flocksafety.com/akron-oh-pd,165,41.0805,-81.5214
amberley-village-oh-pd,Amberley Village OH PD,Amberley Village,OH,True,https://transparency.flocksafety.com/amberley-village-oh-pd,179,39.2035,-84.4283
amherst-oh-pd,Amherst OH PD,Amherst,OH,True,https://transparency.flocksafety.com/amherst-oh-pd,84,41.4053,-82.2317
arcanum-oh-pd,Arcanum OH PD,Arcanum,OH,True,https://transparency.flocksafety.com/arcanum-oh-pd,463,39.9923,-84.5543
ashland-county-oh-so,Ashland County OH SO,Ashland County,OH,True,https://transparency.flocksafety.com/ashland-county-oh-so,145,40.8671,-82.3152
ashland-oh-pd,Ashland OH PD,Ashland,OH,True,https://transparency.flocksafety.com/ashland-oh-pd,1187,40.8671,-82.3152
auglaize-county-oh-so,Auglaize County OH SO,Auglaize County,OH,True,https://transparency.flocksafety.com/auglaize-county-oh-so,1118,40.5613,-84.224
avon-lake-oh-pd,Avon Lake OH PD,Avon Lake,OH,True,https://transparency.flocksafety.com/avon-lake-oh-pd,62,41.4945,-82.0161
bainbridge-township-oh-pd,Bainbridge Township OH PD,Bainbridge Township,OH,True,https://transparency.flocksafety.com/bainbridge-township-oh-pd,52,41.3765,-81.3619
bay-village-oh-pd,Bay Village OH PD,Bay Village,OH,True,https://transparency.flocksafety.com/bay-village-oh-pd,414,41.4878,-81.9289
bellefontaine-oh-pd,Bellefontaine OH PD,Bellefontaine,OH,True,https://transparency.flocksafety.com/bellefontaine-oh-pd,493,40.3628,-83.763
belpre-oh-pd,Belpre OH PD,Belpre,OH,True,https://transparency.flocksafety.com/belpre-oh-pd,214,39.2805,-81.5923
bexley-oh-pd,Bexley OH PD,Bexley,OH,True,https://transparency.flocksafety.com/bexley-oh-pd,1078,39.9654,-82.9345
blue-ash-oh-pd,Blue Ash OH PD,Blue Ash,OH,True,https://transparency.flocksafety.com/blue-ash-oh-pd,177,39.2461,-84.3868
boardman-township-oh-pd,Boardman Township OH PD,Boardman Township,OH,True,https://transparency.flocksafety.com/boardman-township-oh-pd,130,41.0327,-80.666
boston-heights-oh-pd,Boston Heights OH PD,Boston Heights,OH,True,https://transparency.flocksafety.com/boston-heights-oh-pd,443,41.2526,-81.5077
bratenahl-oh-pd,Bratenahl OH PD,Bratenahl,OH,True,https://transparency.flocksafety.com/bratenahl-oh-pd,64,41.555,-81.605
brewster-oh-pd,Brewster OH PD,Brewster,OH,True,https://transparency.flocksafety.com/brewster-oh-pd,370,40.7115,-81.6078
brimfield-township-oh-pd,Brimfield Township OH PD,Brimfield Township,OH,True,https://transparency.flocksafety.com/brimfield-township-oh-pd,34,41.1064,-81.3509
brook-park-oh-pd,Brook Park OH PD,Brook Park,OH,True,https://transparency.flocksafety.com/brook-park-oh-pd,147,41.4043,-81.8203
brookville-oh-pd,Brookville OH PD,Brookville,OH,True,https://transparency.flocksafety.com/brookville-oh-pd,1288,39.8395,-84.4173
carrollton-oh-pd,Carrollton OH PD,Carrollton,OH,True,https://transparency.flocksafety.com/carrollton-oh-pd,462,40.5787,-81.0908
case-western-reserve-university-oh-pd,Case Western Reserve University OH PD,,OH,True,https://transparency.flocksafety.com/case-western-reserve-university-oh-pd,245,41.5043,-81.6084
champaign-county-so-oh,Champaign County OH SO,Champaign County,OH,True,https://transparency.flocksafety.com/champaign-county-so-oh,61,40.1328,-83.7676
chardon-oh-pd,Chardon OH PD,Chardon,OH,True,https://transparency.flocksafety.com/chardon-oh-pd,323,41.5793,-81.2091
oh-chillicothe-pd,Chillicothe OH PD,Chillicothe,OH,True,https://transparency.flocksafety.com/oh-chillicothe-pd,119,39.3405,-82.9961
clark-county-oh-so,Clark County OH SO,Clark County,OH,True,https://transparency.flocksafety.com/clark-county-oh-so,2122,39.917,-83.7837
colerain-township-oh-pd,Colerain OH PD,Colerain,OH,True,https://transparency.flocksafety.com/colerain-township-oh-pd,0,39.2592,-84.627
columbus-oh-pd,Columbus OH PD,Columbus,OH,True,https://transparency.flocksafety.com/columbus-oh-pd,1,39.9839,-82.9849
coshocton-county-oh-so,Coshocton County OH SO,Coshocton County,OH,True,https://transparency.flocksafety.com/coshocton-county-oh-so,3,40.2618,-81.8473
dayton-oh-pd,Dayton OH PD,Dayton,OH,True,https://transparency.flocksafety.com/dayton-oh-pd,153,39.7847,-84.1996
defiance-county-oh-so,Defiance County OH SO,Defiance County,OH,True,https://transparency.flocksafety.com/defiance-county-oh-so,1670,41.281,-84.3658
oh-delaware-pd,Delaware OH PD,Delaware,OH,True,https://transparency.flocksafety.com/oh-delaware-pd,79,40.2865,-83.0749
delhi-twp-oh-pd,Delhi OH PD,Delhi,OH,True,https://transparency.flocksafety.com/delhi-twp-oh-pd,2404,39.104,-84.6172
dublin-oh-pd,Dublin OH PD,Dublin,OH,True,https://transparency.flocksafety.com/dublin-oh-pd,207,40.1133,-83.1458
elmore-oh-pd,Elmore OH PD,Elmore,OH,True,https://transparency.flocksafety.com/elmore-oh-pd,63,41.4701,-83.2926
elyria-oh-pd,Elyria OH PD,Elyria,OH,True,https://transparency.flocksafety.com/elyria-oh-pd,1705,41.3728,-82.108
euclid-oh-pd,Euclid OH PD,Euclid,OH,True,https://transparency.flocksafety.com/euclid-oh-pd,142,41.5922,-81.5197
evendale-oh-pd,Evendale OH PD,Evendale,OH,True,https://transparency.flocksafety.com/evendale-oh-pd,116,39.2509,-84.4267
fairborn-oh-pd,Fairborn OH PD,Fairborn,OH,True,https://transparency.flocksafety.com/fairborn-oh-pd,81,39.7996,-84.0085
fairfax-oh-pd,Fairfax OH PD,Fairfax,OH,True,https://transparency.flocksafety.com/fairfax-oh-pd,3269,39.1432,-84.3972
fairfield-oh-pd,Fairfield OH PD,Fairfield,OH,True,https://transparency.flocksafety.com/fairfield-oh-pd,159,39.3314,-84.5427
forest-park-oh-pd,Forest Park OH PD,Forest Park,OH,True,https://transparency.flocksafety.com/forest-park-oh-pd,3092,39.2862,-84.526
franklin-oh-pd,Franklin OH PD,Franklin,OH,True,https://transparency.flocksafety.com/franklin-oh-pd,36,39.555,-84.2957
fremont-oh-pd,Fremont OH PD,Fremont,OH,True,https://transparency.flocksafety.com/fremont-oh-pd,388,41.353,-83.1156
gahanna-oh-pd,Gahanna OH PD,Gahanna,OH,True,https://transparency.flocksafety.com/gahanna-oh-pd,2074,40.0367,-82.8799
genoa-township-oh-pd-,Genoa OH PD,Genoa,OH,True,https://transparency.flocksafety.com/genoa-township-oh-pd-,0,41.521,-83.362
golf-manor-oh-pd,Golf Manor OH PD,Golf Manor,OH,True,https://transparency.flocksafety.com/golf-manor-oh-pd,2329,39.1878,-84.447
grandview-heights-oh-pd,Grandview Heights OH PD,Grandview Heights,OH,True,https://transparency.flocksafety.com/grandview-heights-oh-pd,210,39.9793,-83.0401
granville-oh-pd,Granville OH PD,Granville,OH,True,https://transparency.flocksafety.com/granville-oh-pd,213,40.0568,-82.5041
great-parks-of-hamilton-county-oh-pd,Great Parks of Hamilton OH PD,Great Parks of Hamilton,OH,True,https://transparency.flocksafety.com/great-parks-of-hamilton-county-oh-pd,0,39.2568,-84.5201
grove-city-oh-pd,Grove City OH PD,Grove City,OH,True,https://transparency.flocksafety.com/grove-city-oh-pd,534,39.8858,-83.097
hamilton-county-oh-so,Hamilton County OH SO,Hamilton County,OH,True,https://transparency.flocksafety.com/hamilton-county-oh-so,597,39.3934,-84.5658
hamilton-township-oh-pd,Hamilton Township OH PD,Hamilton Township,OH,True,https://transparency.flocksafety.com/hamilton-township-oh-pd,155,39.3934,-84.5658
harrison-county-oh-so,Harrison County OH SO,Harrison County,OH,True,https://transparency.flocksafety.com/harrison-county-oh-so,128,39.2566,-84.7862
heath-oh-pd,Heath OH PD,Heath,OH,True,https://transparency.flocksafety.com/heath-oh-pd,71,40.0208,-82.4421
hebron-oh-pd,Hebron OH PD,Hebron,OH,True,https://transparency.flocksafety.com/hebron-oh-pd,49,39.9652,-82.4865
hilliard-oh-pd,Hilliard OH PD,Hilliard,OH,True,https://transparency.flocksafety.com/hilliard-oh-pd,860,40.0347,-83.1578
holland-oh-pd,Holland OH PD,Holland,OH,True,https://transparency.flocksafety.com/holland-oh-pd,479,41.6193,-83.7082
hubbard-oh-pd,Hubbard OH PD,Hubbard,OH,True,https://transparency.flocksafety.com/hubbard-oh-pd,76,41.1581,-80.5647
huron-oh-pd,Huron OH PD,Huron,OH,True,https://transparency.flocksafety.com/huron-oh-pd,586,41.3976,-82.5626
indian-hill-oh-pd,Indian Hill OH PD,Indian Hill,OH,True,https://transparency.flocksafety.com/indian-hill-oh-pd,135,39.1806,-84.345
jackson-township-oh-pd-mahoning-county,Jackson Township OH PD,Jackson Township,OH,True,https://transparency.flocksafety.com/jackson-township-oh-pd-mahoning-county,101,39.0445,-82.6447
lebanon-oh-pd,Lebanon OH PD,Lebanon,OH,True,https://transparency.flocksafety.com/lebanon-oh-pd,139,39.4256,-84.2132
licking-county-oh-so,Licking County OH SO,Licking County,OH,True,https://transparency.flocksafety.com/licking-county-oh-so,182,40.0915,-82.4834
lithopolis-oh-pd,Lithopolis OH PD,Lithopolis,OH,True,https://transparency.flocksafety.com/lithopolis-oh-pd,2262,39.8146,-82.8174
lorain-oh-pd,Lorain OH PD,Lorain,OH,True,https://transparency.flocksafety.com/lorain-oh-pd,145,41.4388,-82.1797
loveland-oh-pd,Loveland OH PD,Loveland,OH,True,https://transparency.flocksafety.com/loveland-oh-pd,143,39.2677,-84.2688
lucas-county-oh-so,Lucas County OH SO,Lucas County,OH,True,https://transparency.flocksafety.com/lucas-county-oh-so,1308,41.6823,-83.4689
madeira-oh-pd,Madeira OH PD,Madeira,OH,True,https://transparency.flocksafety.com/madeira-oh-pd,140,39.1851,-84.3731
mansfield-oh-pd,Mansfield OH PD,Mansfield,OH,True,https://transparency.flocksafety.com/mansfield-oh-pd,203,40.7667,-82.5308
marion-county-oh-so,Marion County OH SO,Marion County,OH,True,https://transparency.flocksafety.com/marion-county-oh-so,2229,40.5967,-83.1232
marion-oh-pd,Marion OH PD,Marion,OH,True,https://transparency.flocksafety.com/marion-oh-pd,162,40.5967,-83.1232
marysville-oh-pd,Marysville OH PD,Marysville,OH,True,https://transparency.flocksafety.com/marysville-oh-pd,170,40.228,-83.3594
medina-oh-pd-,Medina OH PD,Medina,OH,True,https://transparency.flocksafety.com/medina-oh-pd-,455,41.1346,-81.8695
mentor-on-the-lake-oh-pd,Mentor on the Lake OH PD,Mentor on the Lake,OH,True,https://transparency.flocksafety.com/mentor-on-the-lake-oh-pd,74,41.7129,-81.3612
miami-county-oh-so,Miami County OH SO,Miami County,OH,True,https://transparency.flocksafety.com/miami-county-oh-so,174,40.0533,-84.2284
miami-township-oh-pd-clermont,Miami Township (Clermont) OH PD,Miami Township (Clermont),OH,True,https://transparency.flocksafety.com/miami-township-oh-pd-clermont,0,39.1941,-84.2375
middleburg-heights-oh-pd,Middleburg Heights OH PD,Middleburg Heights,OH,True,https://transparency.flocksafety.com/middleburg-heights-oh-pd,585,41.3699,-81.8135
oh-milford-pd,Milford OH PD,Milford,OH,True,https://transparency.flocksafety.com/oh-milford-pd,1970,39.1652,-84.2848
minerva-park-oh-pd,Minerva Park OH PD,Minerva Park,OH,True,https://transparency.flocksafety.com/minerva-park-oh-pd,71,40.0762,-82.9431
minster-oh-pd,Minster OH PD,Minster,OH,True,https://transparency.flocksafety.com/minster-oh-pd,1460,40.3948,-84.3789
monroeville-oh-pd,Monroeville OH PD,Monroeville,OH,True,https://transparency.flocksafety.com/monroeville-oh-pd,925,41.2438,-82.7026
mount-orab-oh-pd,Mount Orab OH PD,Mount Orab,OH,True,https://transparency.flocksafety.com/mount-orab-oh-pd,85,39.0293,-83.9267
mount-vernon-oh-pd,Mount Vernon OH PD,Mount Vernon,OH,True,https://transparency.flocksafety.com/mount-vernon-oh-pd,138,40.3862,-82.484
muskingum-county-oh-so,Muskingum County OH SO,Muskingum County,OH,True,https://transparency.flocksafety.com/muskingum-county-oh-so,294,39.966,-81.9435
new-albany-oh-pd,New Albany OH PD,New Albany,OH,True,https://transparency.flocksafety.com/new-albany-oh-pd,560,40.09,-82.7763
newark-oh-pd,Newark OH PD,Newark,OH,True,https://transparency.flocksafety.com/newark-oh-pd,2187,40.0715,-82.4242
newburgh-heights-oh-pd-,Newburgh Heights OH PD,Newburgh Heights,OH,True,https://transparency.flocksafety.com/newburgh-heights-oh-pd-,1100,41.4509,-81.6627
niles-oh-pd,Niles OH PD,Niles,OH,True,https://transparency.flocksafety.com/niles-oh-pd,2063,41.1878,-80.7531
north-canton-oh-pd,North Canton OH PD,North Canton,OH,True,https://transparency.flocksafety.com/north-canton-oh-pd,62,40.8741,-81.3971
north-college-hill-oh-pd,North College Hill OH PD,North College Hill,OH,True,https://transparency.flocksafety.com/north-college-hill-oh-pd,60,39.2171,-84.552
north-olmsted-oh-pd,North Olmsted OH PD,North Olmsted,OH,True,https://transparency.flocksafety.com/north-olmsted-oh-pd,142,41.4149,-81.9191
north-royalton-oh-pd,North Royalton OH PD,North Royalton,OH,True,https://transparency.flocksafety.com/north-royalton-oh-pd,109,41.3159,-81.7481
norton-oh-pd,Norton OH PD,Norton,OH,True,https://transparency.flocksafety.com/norton-oh-pd,434,41.0289,-81.6455
norwalk-oh-pd,Norwalk OH PD,Norwalk,OH,True,https://transparency.flocksafety.com/norwalk-oh-pd,429,41.2446,-82.6089
oberlin-oh-pd,Oberlin OH PD,Oberlin,OH,True,https://transparency.flocksafety.com/oberlin-oh-pd,46,41.2861,-82.2196
olmsted-falls-oh-pd,Olmsted Falls OH PD,Olmsted Falls,OH,True,https://transparency.flocksafety.com/olmsted-falls-oh-pd,69,41.3657,-81.9038
ontario-oh-pd,Ontario OH PD,Ontario,OH,True,https://transparency.flocksafety.com/ontario-oh-pd,736,40.7682,-82.6148
oregon-oh-pd,Oregon OH PD,Oregon,OH,True,https://transparency.flocksafety.com/oregon-oh-pd,1524,41.656,-83.4383
ottawa-county-oh-so,Ottawa County OH SO,Ottawa County,OH,True,https://transparency.flocksafety.com/ottawa-county-oh-so,2042,41.5455,-83.0126
parma-oh-pd,Parma OH PD,Parma,OH,True,https://transparency.flocksafety.com/parma-oh-pd,1874,41.3836,-81.7286
perry-county-oh-so,Perry County OH SO,Perry County,OH,True,https://transparency.flocksafety.com/perry-county-oh-so,669,39.7432,-82.238
pierce-township-oh-pd,Pierce Township OH PD,Pierce Township,OH,True,https://transparency.flocksafety.com/pierce-township-oh-pd,1740,39.0238,-84.2595
plain-city-oh-pd,Plain City OH PD,Plain City,OH,True,https://transparency.flocksafety.com/plain-city-oh-pd,69,40.1075,-83.2736
port-clinton-oh-pd,Port Clinton OH PD,Port Clinton,OH,True,https://transparency.flocksafety.com/port-clinton-oh-pd,2068,41.5097,-82.9383
powell-oh-pd,Powell OH PD,Powell,OH,True,https://transparency.flocksafety.com/powell-oh-pd,2222,40.1677,-83.0816
reading-oh-pd,Reading OH PD,Reading,OH,True,https://transparency.flocksafety.com/reading-oh-pd,148,39.2242,-84.4333
reynoldsburg-oh-pd,Reynoldsburg OH PD,Reynoldsburg,OH,True,https://transparency.flocksafety.com/reynoldsburg-oh-pd,42,39.9613,-82.7889
richland-county-oh-so,Richland County OH SO,Richland County,OH,True,https://transparency.flocksafety.com/richland-county-oh-so,376,40.7742,-82.5428
rossford-oh-pd,Rossford OH PD,Rossford,OH,True,https://transparency.flocksafety.com/rossford-oh-pd,98,41.5776,-83.5722
shaker-heights-oh-pd,Shaker Heights OH PD,Shaker Heights,OH,True,https://transparency.flocksafety.com/shaker-heights-oh-pd,72,41.4761,-81.5492
sheffield-village-oh-pd,Sheffield Village OH PD,Sheffield Village,OH,True,https://transparency.flocksafety.com/sheffield-village-oh-pd,425,41.4569,-82.094
sidney-oh-pd,Sidney OH PD,Sidney,OH,True,https://transparency.flocksafety.com/sidney-oh-pd,2272,40.2895,-84.1667
springdale-oh-pd,Springdale OH PD,Springdale,OH,True,https://transparency.flocksafety.com/springdale-oh-pd,120,39.2906,-84.4758
springfield-oh-pd,Springfield OH PD,Springfield,OH,True,https://transparency.flocksafety.com/springfield-oh-pd,2434,39.9289,-83.7942
st-clairsville-oh-pd-,St. Clairsville OH PD,St. Clairsville,OH,True,https://transparency.flocksafety.com/st-clairsville-oh-pd-,88,40.0783,-80.8992
sylvania-oh-pd,Sylvania OH PD,Sylvania,OH,True,https://transparency.flocksafety.com/sylvania-oh-pd,2005,41.7104,-83.7102
tipp-city-oh-pd,Tipp City OH PD,Tipp City,OH,True,https://transparency.flocksafety.com/tipp-city-oh-pd,2339,39.9645,-84.1864
toledo-oh-pd,Toledo OH PD,Toledo,OH,True,https://transparency.flocksafety.com/toledo-oh-pd,2232,41.6641,-83.5819
trotwood-oh-pd,Trotwood OH PD,Trotwood,OH,True,https://transparency.flocksafety.com/trotwood-oh-pd,97,39.7918,-84.3218
troy-oh-pd,Troy OH PD,Troy,OH,True,https://transparency.flocksafety.com/troy-oh-pd,88,40.0439,-84.2195
twinsburg-oh-pd,Twinsburg OH PD,Twinsburg,OH,True,https://transparency.flocksafety.com/twinsburg-oh-pd,1838,41.3226,-81.4431
oh-university-heights-pd,University Heights OH PD,University Heights,OH,True,https://transparency.flocksafety.com/oh-university-heights-pd,62,41.4948,-81.5349
upper-arlington-oh-pd,Upper Arlington OH PD,Upper Arlington,OH,True,https://transparency.flocksafety.com/upper-arlington-oh-pd,437,40.0276,-83.0707
wadsworth-oh-pd,Wadsworth OH PD,Wadsworth,OH,True,https://transparency.flocksafety.com/wadsworth-oh-pd,120,41.0274,-81.7322
wapakoneta-oh-pd,Wapakoneta OH PD,Wapakoneta,OH,True,https://transparency.flocksafety.com/wapakoneta-oh-pd,1086,40.5652,-84.1907
warren-county-oh-so,Warren County OH SO,Warren County,OH,True,https://transparency.flocksafety.com/warren-county-oh-so,175,41.2396,-80.816
warren-oh-pd,Warren OH PD,Warren,OH,True,https://transparency.flocksafety.com/warren-oh-pd,70,41.2396,-80.816
waterville-oh-pd,Waterville OH PD,Waterville,OH,True,https://transparency.flocksafety.com/waterville-oh-pd,1999,41.502,-83.7369
west-chester-oh-pd,West Chester OH PD,West Chester,OH,True,https://transparency.flocksafety.com/west-chester-oh-pd,237,39.3321,-84.4173
west-milton-oh-pd,West Milton OH PD,West Milton,OH,True,https://transparency.flocksafety.com/west-milton-oh-pd,150,39.9591,-84.3262
westerville-oh-pd,Westerville OH PD,Westerville,OH,True,https://transparency.flocksafety.com/westerville-oh-pd,60,40.1234,-82.9133
whitehall-oh-pd,Whitehall OH PD,Whitehall,OH,True,https://transparency.flocksafety.com/whitehall-oh-pd,115,39.969,-82.8839
oh-willard-pd,Willard OH PD,Willard,OH,True,https://transparency.flocksafety.com/oh-willard-pd,1915,41.0519,-82.7235
wilmington-oh-pd,Wilmington OH PD,Wilmington,OH,True,https://transparency.flocksafety.com/wilmington-oh-pd,325,39.4291,-83.8162
wooster-oh-pd,Wooster OH PD,Wooster,OH,True,https://transparency.flocksafety.com/wooster-oh-pd,66,40.817,-81.9315
worthington-oh-pd,Worthington OH PD,Worthington,OH,True,https://transparency.flocksafety.com/worthington-oh-pd,354,40.0969,-83.0202
wyoming-oh-pd,Wyoming OH PD,Wyoming,OH,True,https://transparency.flocksafety.com/wyoming-oh-pd,209,39.2297,-84.4816
zanesville-oh-pd,Zanesville OH PD,Zanesville,OH,True,https://transparency.flocksafety.com/zanesville-oh-pd,1310,39.956,-82.0135
bartlesville-ok-pd-,Bartlesville OK PD,Bartlesville,OK,True,https://transparency.flocksafety.com/bartlesville-ok-pd-,380,36.7377,-95.9485
coweta-ok-pd,Coweta OK PD,Coweta,OK,True,https://transparency.flocksafety.com/coweta-ok-pd,128,35.9718,-95.671
del-city-ok-pd,Del City OK PD,Del City,OK,True,https://transparency.flocksafety.com/del-city-ok-pd,196,35.4483,-97.4408
